TIMESTAMP,NEXT_CLASS,GUID,INSTRUCTOR,SPOTS_REMAINING
2022-04-25 18:43:00,2022-04-26 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,18
2022-04-25 18:43:06,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,19
2022-04-25 20:22:10,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,17
2022-04-25 20:22:14,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,7
2022-04-25 21:03:40,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,6
2022-04-25 21:56:32,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-04-25 22:21:51,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,16
2022-04-25 22:21:54,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-04-25 22:39:47,2022-04-26 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,17
2022-04-25 22:39:55,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-04-25 23:22:16,2022-04-26 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,16
2022-04-26 00:22:26,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,15
2022-04-26 01:27:45,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,14
2022-04-26 06:37:29,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,20
2022-04-26 07:20:21,2022-04-26 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,15
2022-04-26 07:20:25,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,12
2022-04-26 07:20:33,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,18
2022-04-26 07:43:25,2022-04-26 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,14
2022-04-26 08:19:31,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,11
2022-04-26 08:19:42,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,17
2022-04-26 10:05:31,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,10
2022-04-26 10:48:53,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,16
2022-04-26 12:37:45,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,9
2022-04-26 13:24:22,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,6
2022-04-26 14:16:43,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,5
2022-04-26 14:39:52,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-04-26 15:17:56,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-04-26 15:17:59,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,15
2022-04-26 15:40:42,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,2
2022-04-26 16:18:28,2022-04-26 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,1
2022-04-26 18:47:09,2022-04-26 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-04-26 18:47:15,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,20
2022-04-26 18:47:20,2022-04-27 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,16
2022-04-26 20:44:20,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,14
2022-04-26 20:44:25,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,17
2022-04-26 20:44:29,2022-04-27 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,15
2022-04-26 21:45:06,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,12
2022-04-26 21:45:11,2022-04-27 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,14
2022-04-26 22:27:48,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,10
2022-04-26 22:47:02,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,13
2022-04-26 23:24:01,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,12
2022-04-26 23:24:07,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,9
2022-04-26 23:49:14,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,13
2022-04-26 23:49:16,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,8
2022-04-27 00:22:27,2022-04-27 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,12
2022-04-27 00:22:32,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,7
2022-04-27 12:14:24,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,5
2022-04-27 13:20:50,2022-04-27 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,13
2022-04-27 14:20:30,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,4
2022-04-27 19:07:42,2022-04-27 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,0
2022-04-27 19:07:47,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,18
2022-04-27 19:07:51,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,21
2022-04-28 07:19:41,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,18
2022-04-28 08:20:43,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,16
2022-04-28 09:28:23,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,16
2022-04-28 10:00:25,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,15
2022-04-28 10:42:37,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,13
2022-04-28 11:28:26,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,14
2022-04-28 11:52:31,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,11
2022-04-28 12:15:17,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,9
2022-04-28 12:36:38,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,7
2022-04-28 13:23:27,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,5
2022-04-28 13:41:34,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,4
2022-04-28 14:16:44,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,13
2022-04-28 14:16:49,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,3
2022-04-28 14:39:28,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,12
2022-04-28 14:39:34,2022-04-28 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,0
2022-04-28 15:18:00,2022-04-28 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,7
2022-05-02 11:51:20,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,20
2022-05-02 12:18:29,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,18
2022-05-02 18:47:29,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,18
2022-05-02 20:24:45,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,11
2022-05-02 20:24:49,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,5
2022-05-02 21:06:24,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,9
2022-05-02 21:06:29,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,4
2022-05-02 21:57:59,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,16
2022-05-02 21:58:02,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,8
2022-05-02 21:58:08,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,3
2022-05-02 22:25:37,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,6
2022-05-02 22:25:42,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-05-02 23:22:48,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,4
2022-05-03 01:22:41,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,15
2022-05-03 03:45:39,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,3
2022-05-03 06:38:06,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,14
2022-05-03 06:38:12,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,20
2022-05-03 07:16:04,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,18
2022-05-03 08:20:03,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,13
2022-05-03 08:20:07,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,1
2022-05-03 08:20:13,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-05-03 08:20:18,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,17
2022-05-03 08:44:46,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,0
2022-05-03 08:44:50,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-05-03 08:44:52,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,18
2022-05-03 09:30:02,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,11
2022-05-03 09:30:13,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,17
2022-05-03 10:10:43,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,15
2022-05-03 10:53:27,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,9
2022-05-03 11:26:35,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,13
2022-05-03 11:51:00,2022-05-03 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,7
2022-05-03 12:17:48,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,12
2022-05-03 13:41:29,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,11
2022-05-03 15:41:09,2022-05-03 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,1
2022-05-03 16:16:44,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,2
2022-05-03 18:44:13,2022-05-03 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,5
2022-05-03 18:44:20,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,17
2022-05-03 20:25:30,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,14
2022-05-03 20:25:36,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,16
2022-05-03 21:05:37,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,10
2022-05-03 21:05:41,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,12
2022-05-03 21:57:10,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,9
2022-05-03 21:57:15,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,11
2022-05-03 22:24:24,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,10
2022-05-03 22:40:52,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,8
2022-05-03 23:24:18,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,7
2022-05-03 23:24:20,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,9
2022-05-04 00:17:28,2022-05-04 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,6
2022-05-04 02:42:26,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,8
2022-05-04 08:44:55,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,7
2022-05-04 09:32:14,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,5
2022-05-04 10:07:13,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,4
2022-05-04 10:47:29,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,3
2022-05-04 11:46:57,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,2
2022-05-04 12:15:08,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,1
2022-05-04 12:15:12,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,15
2022-05-04 13:40:36,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,14
2022-05-04 14:17:32,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,12
2022-05-04 16:18:44,2022-05-04 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,13
2022-05-04 16:40:58,2022-05-04 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,0
2022-05-04 18:40:40,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,18
2022-05-04 20:23:00,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,16
2022-05-04 20:23:02,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,19
2022-05-04 21:08:08,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,18
2022-05-04 22:41:52,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,15
2022-05-04 23:23:43,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,15
2022-05-05 00:18:11,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,14
2022-05-05 06:36:05,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,13
2022-05-05 08:42:51,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,12
2022-05-05 09:26:59,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,11
2022-05-05 10:01:52,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,13
2022-05-05 10:44:31,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,10
2022-05-05 10:44:34,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,12
2022-05-05 11:22:02,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,9
2022-05-05 11:22:08,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,11
2022-05-05 11:46:34,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,7
2022-05-05 12:15:05,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,5
2022-05-05 13:19:36,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,10
2022-05-05 14:16:28,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,4
2022-05-05 15:19:10,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,3
2022-05-05 15:42:04,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,2
2022-05-05 16:18:45,2022-05-05 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,1
2022-05-05 16:18:50,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,8
2022-05-05 18:47:24,2022-05-05 19:15:00,07c0e269b1824adf90e259b7cc9b6859,Aly,9
2022-05-09 11:46:31,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,20
2022-05-09 12:17:23,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,19
2022-05-09 12:36:46,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,18
2022-05-09 15:40:19,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,17
2022-05-09 16:16:10,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,16
2022-05-09 18:16:23,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,13
2022-05-09 18:16:28,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,15
2022-05-09 19:38:52,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,12
2022-05-09 19:38:58,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,12
2022-05-09 19:39:01,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,13
2022-05-09 20:27:34,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,10
2022-05-09 20:27:35,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,12
2022-05-09 20:50:43,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,11
2022-05-09 21:23:42,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,10
2022-05-09 21:50:47,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,8
2022-05-09 21:50:49,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,9
2022-05-09 22:17:34,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,7
2022-05-09 22:17:37,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,7
2022-05-09 23:22:58,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,6
2022-05-09 23:23:00,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-05-09 23:49:12,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,0
2022-05-10 00:22:30,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,11
2022-05-10 06:46:56,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,20
2022-05-10 07:25:14,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,19
2022-05-10 07:42:17,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,5
2022-05-10 09:30:07,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,10
2022-05-10 09:30:11,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,4
2022-05-10 10:07:21,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,3
2022-05-10 10:07:30,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,18
2022-05-10 10:48:42,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,8
2022-05-10 11:27:40,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,6
2022-05-10 11:51:05,2022-05-10 12:00:00,d3ab9dedb9d444f2af5c6848d5cd5bd3,Julie,5
2022-05-10 12:16:09,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,2
2022-05-10 12:39:17,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,1
2022-05-10 13:25:52,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,0
2022-05-10 14:18:54,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,17
2022-05-10 14:40:17,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,16
2022-05-10 15:41:13,2022-05-10 17:45:00,3a9eec849bf149a7a4e4dcc6029dccc2,Alicia,1
2022-05-10 18:48:06,2022-05-10 19:30:00,7219cf17a8c240e6a0f55a91f1a2961f,Bryant,1
2022-05-10 18:48:10,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,14
2022-05-10 18:48:14,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,20
2022-05-10 18:48:15,2022-05-11 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,18
2022-05-10 20:21:36,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,12
2022-05-10 20:21:41,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,12
2022-05-10 21:07:28,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,11
2022-05-10 21:07:29,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,10
2022-05-10 21:07:34,2022-05-11 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,17
2022-05-10 22:05:47,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,9
2022-05-10 22:46:15,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,10
2022-05-10 22:46:17,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,8
2022-05-10 23:26:44,2022-05-11 07:00:00,851a0a2125ef4b15b1fddd8b3b6720bf,Sarah,9
2022-05-10 23:26:47,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,7
2022-05-10 23:54:26,2022-05-11 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,16
2022-05-11 01:30:30,2022-05-11 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,15
2022-05-11 07:17:36,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,6
2022-05-11 07:40:06,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,4
2022-05-11 08:20:02,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,3
2022-05-11 10:54:21,2022-05-11 17:45:00,9fe1cf2b9bd94d5db616ed53459cca8e,Laura,14
2022-05-11 18:45:07,2022-05-11 19:15:00,7ca73904c3d9495bac3a94aa15f8c6df,Britany,2
2022-05-11 18:45:09,2022-05-12 17:45:00,bdd150c8804a4849b8cf9c8e0c28f785,Julie,16
